dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,1353.541351,5469.666858,1218.238285,667.362521,182.839047,-0.000000,0.338015
0.020000,1366.160168,5474.126765,1231.622104,671.019302,182.839047,0.000000,0.341443
0.020000,1378.832551,5478.654567,1245.079057,674.676083,182.839047,0.000000,0.344876
0.020000,1391.558041,5483.250705,1258.609147,678.332864,182.839047,-0.000000,0.348314
0.020000,1404.336375,5487.915682,1272.212372,681.989645,182.839047,0.000000,0.351756
0.020000,1417.167159,5492.649950,1285.888733,685.646426,182.839047,-0.000000,0.355202
0.020000,1430.050090,5497.453986,1299.638229,689.303207,182.839047,0.000000,0.358651
0.020000,1442.984778,5502.328233,1313.460861,692.959988,182.839047,-0.000000,0.362104
0.020000,1455.970937,5507.273163,1327.356629,696.616769,182.839047,0.000000,0.365559
0.020000,1469.008132,5512.289188,1341.325532,700.273549,182.839047,0.000000,0.369016
0.020000,1482.096137,5517.376792,1355.367570,703.930330,182.839047,-0.000000,0.372475
0.020000,1495.234493,5522.536364,1369.482745,707.587111,182.839047,0.000000,0.375935
0.020000,1508.422900,5527.768346,1383.671055,711.243892,182.839047,-0.000000,0.379397
0.020000,1521.661024,5533.073162,1397.932501,714.900673,182.839047,0.000000,0.382859
0.020000,1534.948473,5538.451202,1412.267082,718.557454,182.839047,0.000000,0.386320
0.020000,1548.284929,5543.902883,1426.674799,722.214235,182.839047,0.000000,0.389782
0.020000,1561.670057,5549.428603,1441.155651,725.871016,182.839047,0.000000,0.393242
0.020000,1575.103475,5555.028738,1455.709639,729.527797,182.839047,-0.000000,0.396702
0.020000,1588.584842,5560.703667,1470.336763,733.184578,182.839047,0.000000,0.400159
0.020000,1602.113837,5566.453776,1485.037023,736.841359,182.839047,0.000000,0.403615
0.020000,1615.690104,5572.279421,1499.810418,740.498140,182.839047,-0.000000,0.407067
0.020000,1629.313288,5578.180954,1514.656948,744.154921,182.839047,0.000000,0.410517
0.020000,1642.983047,5584.158724,1529.576614,747.811702,182.839047,-0.000000,0.413963
0.020000,1656.699043,5590.213072,1544.569416,751.468483,182.839047,0.000000,0.417405
0.020000,1670.460937,5596.344329,1559.635354,755.125264,182.839047,0.000000,0.420843
0.020000,1684.268398,5602.552821,1574.774427,758.782044,182.839047,-0.000000,0.424275
