dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,3450.727054,5936.499793,3620.066281,563.224061,-208.827904,20.093394,0.656440
0.020000,3459.582051,5943.326612,3631.247355,559.053711,-208.517496,15.520400,0.657116
0.020000,3468.366589,5950.108475,3642.345183,554.891387,-208.116206,20.064500,0.657777
0.020000,3477.080982,5956.845275,3653.359951,550.738405,-207.649070,23.356782,0.658423
0.020000,3485.725486,5963.536866,3664.291778,546.591349,-207.352822,14.812377,0.659054
0.020000,3494.300379,5970.183128,3675.140815,542.451815,-206.976682,18.807011,0.659670
0.020000,3502.805966,5976.783971,3685.907251,538.321804,-206.500562,23.806009,0.660272
0.020000,3511.242462,5983.339242,3696.591166,534.195766,-206.301891,9.933559,0.660860
0.020000,3519.610181,5989.848872,3707.192769,530.080158,-205.780396,26.074763,0.661434
0.020000,3527.909355,5996.312738,3717.712173,525.970182,-205.498807,14.079426,0.661994
0.020000,3536.140246,6002.730745,3728.149528,521.867751,-205.121556,18.862579,0.662541
0.020000,3544.303109,6009.102803,3738.504984,517.772806,-204.747271,18.714210,0.663075
0.020000,3552.398179,6015.428812,3748.778666,513.684090,-204.435793,15.573920,0.663596
0.020000,3560.425711,6021.708693,3758.970730,509.603206,-204.044214,19.578944,0.664104
0.020000,3568.385933,6027.942357,3769.081303,505.528678,-203.726375,15.891970,0.664599
0.020000,3576.279078,6034.129722,3779.110522,501.460948,-203.386493,16.994099,0.665082
0.020000,3584.105392,6040.270725,3789.058543,497.401015,-202.996660,19.491640,0.665552
0.020000,3591.865065,6046.365266,3798.925455,493.345597,-202.770897,11.288164,0.666011
0.020000,3599.558361,6052.413306,3808.711445,489.299498,-202.304969,23.296370,0.666458
0.020000,3607.185463,6058.414754,3818.416601,485.257810,-202.084400,11.028486,0.666893
0.020000,3614.746598,6064.369555,3828.041071,481.223487,-201.716123,18.413838,0.667317
0.020000,3622.241989,6070.277661,3837.585001,477.196506,-201.349073,18.352504,0.667730
0.020000,3629.671813,6076.138991,3847.048482,473.174056,-201.122475,11.329901,0.668131
0.020000,3637.036287,6081.953503,3856.431659,469.158879,-200.758865,18.180468,0.668522
0.020000,3644.335618,6087.721152,3865.734671,465.150567,-200.415616,17.162441,0.668902
0.020000,3651.569997,6093.441886,3874.957633,461.148130,-200.121859,14.687887,0.669272
0.020000,3658.739592,6099.115641,3884.100640,457.150353,-199.888805,11.652662,0.669632
0.020000,3665.844615,6104.742392,3893.163845,453.160255,-199.504906,19.194950,0.669981
0.020000,3672.885249,6110.322099,3902.147367,449.176065,-199.209508,14.769919,0.670321
0.020000,3679.861673,6115.854722,3911.051321,445.197736,-198.916457,14.652556,0.670650
0.020000,3686.774063,6121.340224,3919.875825,441.225173,-198.628163,14.414693,0.670971
0.020000,3693.622578,6126.778560,3928.620976,437.257538,-198.381718,12.322272,0.671282
0.020000,3700.407406,6132.169712,3937.286909,433.296664,-198.043725,16.899647,0.671583
0.020000,3707.128712,6137.513650,3945.873738,429.341453,-197.760535,14.159509,0.671876
0.020000,3713.786660,6142.810348,3954.381575,425.391858,-197.479759,14.038773,0.672160
0.020000,3720.381413,6148.059782,3962.810532,421.447830,-197.201413,13.917313,0.672435
0.020000,3726.913126,6153.261929,3971.160718,417.509320,-196.925511,13.795112,0.672702
0.020000,3733.381956,6158.416768,3979.432244,413.576278,-196.652068,13.672146,0.672960
0.020000,3739.788055,6163.524283,3987.625217,409.648656,-196.381100,13.548401,0.673211
0.020000,3746.131572,6168.584456,3995.739745,405.726404,-196.112623,13.423857,0.673453
0.020000,3752.412654,6173.597275,4003.775934,401.809471,-195.846653,13.298499,0.673687
0.020000,3758.631445,6178.562727,4011.733891,397.897807,-195.583206,13.172313,0.673914
0.020000,3764.788085,6183.480801,4019.613718,393.991361,-195.322301,13.045285,0.674133
0.020000,3770.882714,6188.351490,4027.415519,390.090081,-195.063953,12.917402,0.674345
0.020000,3776.915466,6193.174787,4035.139398,386.193918,-194.808179,12.788653,0.674549
0.020000,3782.886476,6197.950686,4042.785454,382.302818,-194.554999,12.659029,0.674746
0.020000,3788.795875,6202.679185,4050.353789,378.416729,-194.304429,12.528519,0.674937
0.020000,3794.643782,6207.360276,4057.844491,374.535126,-194.080183,11.212276,0.675121
0.020000,3800.430326,6211.993960,4065.257664,370.658626,-193.825007,12.758813,0.675298
0.020000,3806.155635,6216.580243,4072.593408,366.787220,-193.570255,12.737592,0.675468
0.020000,3811.819828,6221.119126,4079.851821,362.920622,-193.329938,12.015861,0.675633
0.020000,3817.423026,6225.610614,4087.032996,359.058775,-193.092321,11.880847,0.675791
0.020000,3822.965333,6230.054704,4094.137017,355.201033,-192.887104,10.260856,0.675943
0.020000,3828.446867,6234.451406,4101.163979,351.348126,-192.645344,12.087959,0.676089
0.020000,3833.867745,6238.800732,4108.113983,347.500211,-192.395780,12.478197,0.676229
0.020000,3839.228077,6243.102691,4114.987120,343.656835,-192.168780,11.350033,0.676364
0.020000,3844.527951,6247.357280,4121.783457,339.816832,-192.000163,8.430828,0.676493
0.020000,3849.767490,6251.564523,4128.503104,335.982381,-191.722540,13.881150,0.676617
0.020000,3854.946797,6255.724432,4135.146150,332.152284,-191.504872,10.883394,0.676735
0.020000,3860.065952,6259.837006,4141.712658,328.325389,-191.344737,8.006752,0.676849
0.020000,3865.125074,6263.902275,4148.202737,324.503956,-191.071651,13.654320,0.676957
0.020000,3870.124250,6267.920246,4154.616460,320.686174,-190.889110,9.127046,0.677061
0.020000,3875.063572,6271.890934,4160.953910,316.872476,-190.684880,10.211511,0.677160
0.020000,3879.943141,6275.814362,4167.215178,313.063390,-190.454292,11.529416,0.677254
0.020000,3884.763032,6279.690536,4173.400328,309.257494,-190.294806,7.974279,0.677344
0.020000,3889.523350,6283.519489,4179.509461,305.456659,-190.041737,12.653431,0.677429
0.020000,3894.224164,6287.301223,4185.542633,301.658619,-189.902018,6.985946,0.677510
0.020000,3898.865576,6291.035774,4191.499946,297.865631,-189.649399,12.630995,0.677587
0.020000,3903.447652,6294.723149,4197.381455,294.075454,-189.508860,7.026933,0.677660
0.020000,3907.970486,6298.363379,4203.187254,290.289949,-189.275224,11.681794,0.677729
0.020000,3912.434148,6301.956478,4208.917406,286.507596,-189.117674,7.877487,0.677795
0.020000,3916.838719,6305.502473,4214.571991,282.729253,-188.917161,10.025662,0.677856
0.020000,3921.184278,6309.001387,4220.151084,278.954637,-188.730806,9.317769,0.677914
0.020000,3925.470890,6312.453237,4225.654747,275.183173,-188.573156,7.882501,0.677969
0.020000,3929.698637,6315.858053,4231.083063,271.415813,-188.368037,10.255907,0.678020
0.020000,3933.867584,6319.215857,4236.436097,267.651687,-188.206272,8.088271,0.678068
0.020000,3937.977800,6322.526672,4241.713915,263.890905,-188.039085,8.359344,0.678113
0.020000,3942.029355,6325.790525,4246.916592,260.133834,-187.853568,9.275881,0.678155
0.020000,3946.022317,6329.007442,4252.044193,256.380061,-187.688640,8.246389,0.678194
0.020000,3949.956742,6332.177444,4257.096778,252.629269,-187.539633,7.450347,0.678230
0.020000,3953.832702,6335.300561,4262.074420,248.882087,-187.359087,9.027266,0.678264
0.020000,3957.650255,6338.376818,4266.977182,245.138094,-187.199667,7.971046,0.678294
0.020000,3961.409463,6341.406242,4271.805127,241.397245,-187.042407,7.862971,0.678323
0.020000,3965.110381,6344.388858,4276.558314,237.659375,-186.893538,7.443462,0.678348
0.020000,3968.753069,6347.324692,4281.236808,233.924665,-186.735478,7.903016,0.678372
0.020000,3972.337583,6350.213773,4285.840668,230.193028,-186.581877,7.680018,0.678393
0.020000,3975.863979,6353.056128,4290.369955,226.464355,-186.433617,7.412995,0.678412
0.020000,3979.332308,6355.851782,4294.824727,222.738603,-186.287603,7.300706,0.678429
0.020000,3982.742624,6358.600765,4299.205042,219.015726,-186.143851,7.187597,0.678444
0.020000,3986.094976,6361.303101,4303.510956,215.295679,-186.002378,7.073675,0.678457
0.020000,3989.389416,6363.958819,4307.742524,211.578415,-185.863199,6.958950,0.678468
0.020000,3992.625990,6366.567947,4311.899802,207.863888,-185.726330,6.843429,0.678477
0.020000,3995.804747,6369.130510,4315.982843,204.152052,-185.591788,6.727124,0.678485
0.020000,3998.925732,6371.646536,4319.991700,200.442861,-185.459587,6.610043,0.678491
0.020000,4001.988990,6374.116052,4323.926425,196.736266,-185.329743,6.492196,0.678496
0.020000,4004.994566,6376.539086,4327.787070,193.032220,-185.202271,6.373594,0.678499
0.020000,4007.942500,6378.915664,4331.573683,189.330677,-185.077186,6.254247,0.678501
0.020000,4010.832837,6381.245812,4335.286315,185.631586,-184.954503,6.134165,0.678502
0.020000,4013.665614,6383.529558,4338.925013,181.934902,-184.834236,6.013360,0.678501
0.020000,4016.440873,6385.766927,4342.489824,178.240574,-184.716399,5.891843,0.678499
0.020000,4019.158650,6387.957946,4345.980795,174.548554,-184.601006,5.769624,0.678497
0.020000,4021.818984,6390.102641,4349.397971,170.858792,-184.488072,5.646717,0.678493
0.020000,4024.421910,6392.201037,4352.741396,167.171240,-184.377609,5.523130,0.678488
0.020000,4026.967463,6394.253159,4356.011113,163.485850,-184.269504,5.405281,0.678483
0.020000,4029.455680,6396.259034,4359.207166,159.802646,-184.160188,5.465766,0.678476
0.020000,4031.886591,6398.218686,4362.329595,156.121457,-184.059436,5.037608,0.678469
0.020000,4034.260229,6400.132138,4365.378441,152.442281,-183.958811,5.031261,0.678461
0.020000,4036.576626,6401.999416,4368.353742,148.765067,-183.860722,4.904460,0.678453
0.020000,4038.835812,6403.820543,4371.255540,145.089876,-183.759565,5.057847,0.678444
0.020000,4041.037818,6405.595544,4374.083870,141.416527,-183.667437,4.606382,0.678435
0.020000,4043.182669,6407.324439,4376.838769,137.744943,-183.579201,4.411803,0.678425
0.020000,4045.270396,6409.007253,4379.520273,134.075201,-183.487083,4.605906,0.678414
0.020000,4047.301025,6410.644009,4382.128419,130.407288,-183.395640,4.572126,0.678404
0.020000,4049.274580,6412.234726,4384.663237,126.740890,-183.319906,3.786702,0.678393
0.020000,4051.191089,6413.779427,4387.124762,123.076276,-183.230733,4.458686,0.678382
0.020000,4053.050574,6415.278134,4389.513027,119.413252,-183.151201,3.976603,0.678370
0.020000,4054.853058,6416.730865,4391.828059,115.751609,-183.082138,3.453123,0.678359
0.020000,4056.598568,6418.137643,4394.069896,112.091818,-182.989542,4.629818,0.678347
0.020000,4058.287119,6419.498484,4396.238557,108.433085,-182.936654,2.644387,0.678336
0.020000,4059.918738,6420.813411,4398.334080,104.776114,-182.848517,4.406860,0.678324
0.020000,4061.493441,6422.082439,4400.356484,101.120198,-182.795839,2.633912,0.678313
0.020000,4063.011250,6423.305588,4402.305801,97.465881,-182.715839,4.000006,0.678301
0.020000,4064.472180,6424.482872,4404.182052,93.812535,-182.667298,2.427017,0.678290
0.020000,4065.876255,6425.614314,4405.985267,90.160758,-182.588868,3.921535,0.678278
0.020000,4067.223484,6426.699923,4407.715462,86.509736,-182.551078,1.889475,0.678267
0.020000,4068.513892,6427.739721,4409.372668,82.860328,-182.470420,4.032894,0.678256
0.020000,4069.747488,6428.733719,4410.956900,79.211569,-182.437916,1.625195,0.678246
0.020000,4070.924288,6429.681933,4412.468181,75.564040,-182.376453,3.073179,0.678235
0.020000,4072.044310,6430.584377,4413.906532,71.917555,-182.324249,2.610162,0.678225
0.020000,4073.107561,6431.441063,4415.271967,68.271759,-182.289811,1.721916,0.678216
0.020000,4074.114060,6432.252005,4416.564510,64.627135,-182.231208,2.930173,0.678206
0.020000,4075.063816,6433.017215,4417.784175,60.983260,-182.193744,1.873174,0.678197
0.020000,4075.956838,6433.736703,4418.930975,57.340029,-182.161531,1.610665,0.678189
0.020000,4076.793139,6434.410480,4420.004928,53.697652,-182.118860,2.133542,0.678181
0.020000,4077.572732,6435.038559,4421.006052,50.056173,-182.073976,2.244205,0.678173
0.020000,4078.295621,6435.620946,4421.934353,46.415073,-182.054961,0.950751,0.678166
0.020000,4078.961816,6436.157650,4422.789845,42.774597,-182.023845,1.555784,0.678159
0.020000,4079.571324,6436.648680,4423.572539,39.134694,-181.995153,1.434590,0.678153
0.020000,4080.124155,6437.094044,4424.282449,35.495517,-181.958809,1.817222,0.678147
0.020000,4080.620315,6437.493749,4424.919582,31.856649,-181.943440,0.768430,0.678142
0.020000,4081.059808,6437.847800,4425.483945,28.218149,-181.924993,0.922374,0.678138
0.020000,4081.442639,6438.156202,4425.975546,24.580028,-181.906030,0.948141,0.678134
0.020000,4081.768812,6438.418959,4426.394391,20.942238,-181.889506,0.826181,0.678130
0.020000,4082.039018,6438.636630,4426.741366,17.348746,-179.674588,110.745929,0.678127
0.020000,4082.256778,6438.812049,4427.020993,13.981347,-168.369978,565.230488,0.678125
0.020000,4082.427757,6438.949784,4427.240549,10.977808,-150.176948,909.651518,0.678123
0.020000,4082.557623,6439.054399,4427.407310,8.338073,-131.986713,909.511754,0.678122
0.020000,4082.652041,6439.130458,4427.528552,6.062101,-113.798641,909.403592,0.678121
0.020000,4082.716675,6439.182524,4427.611549,4.149857,-95.612181,909.322975,0.678120
0.020000,4082.757191,6439.215162,4427.663576,2.601320,-77.426865,909.265831,0.678120
0.020000,4082.779252,6439.232934,4427.691905,1.416474,-59.242303,909.228093,0.678119
0.020000,4082.788524,6439.240403,4427.703811,0.595310,-41.058189,909.205681,0.678119
0.020000,4082.790671,6439.242132,4427.706568,0.137824,-22.874299,909.194520,0.678119
0.020000,4082.790671,6439.242132,4427.706568,0.000000,-6.891193,799.155275,0.678119
